function,equanimity_subsets,equanimity_subsets_normalized,equanimity_importance,entanglement
0010100101011001,-1.20964,0.638021,0.625,7
00110010100111,-1.4388,0.611979,0.5625,7
0010110101101001,-1.0625,0.652344,0.6875,7
000000111100011,-1.83854,0.606771,0.5,7
011100101010101,-3.39583,0.518229,0.4375,6
0101011110110111,-2.65755,0.611979,0.4375,7
0100010100011111,-4.3125,0.496094,0.4375,7
001001110101111,-2.02214,0.598958,0.5625,7
0111100000110111,-2.10547,0.59375,0.5625,6
0011001000110001,-4.63021,0.502604,0.375,5
1101111100011011,-2.88672,0.585938,0.375,6
0010110000111001,-1.4388,0.611979,0.5625,7
001110101101001,-2.10417,0.58724,0.5625,8
1001010011100111,-1.8763,0.619792,0.625,7
0110000010010101,-1.79688,0.644531,0.625,6
110101111111101,-1.16667,0.704427,0.4375,7
1010100010110101,-2.33333,0.561198,0.5,8
0101010101011011,-3.64714,0.520833,0.4375,5
010011001101011,-3.10417,0.559896,0.5625,8
000001001000011,-1.75,0.691406,0.4375,6
000011011111001,-1.52083,0.60026,0.5625,6
0010011000000101,-2.07422,0.625,0.4375,5
0111110001011001,-2.02214,0.598958,0.5625,8
0110001110011011,-1.8763,0.619792,0.625,7
0111001101011001,-2.83464,0.559896,0.5,6
010001110011001,-2.2513,0.572917,0.5,7
1001100100001101,-2.2513,0.572917,0.5,6
10011100000011,-3.23438,0.554688,0.4375,7
101101101010011,-2.02214,0.598958,0.5625,6
100100000000101,-1.16667,0.704427,0.4375,7
00000101110111,-3.64714,0.520833,0.4375,6
0000010100111101,-3.64714,0.520833,0.4375,6
011011101010011,-2.10547,0.59375,0.5625,7
11110111,-5.85547,0.429688,0.3125,5
011001001000001,-1.11589,0.684896,0.5625,6
1000011100000011,-3.23438,0.554688,0.4375,7
11011101111011,-3.47005,0.572917,0.375,6
0111101100111011,-3.47005,0.572917,0.375,6
1010010101101111,-1.60938,0.632812,0.5625,7
001011110001011,-3.10417,0.559896,0.5625,8
1000000000110011,-2.88672,0.585938,0.375,5
000010100110111,-3.64714,0.520833,0.4375,6
110100001000101,-2.31771,0.576823,0.4375,7
111011001100101,-4.23047,0.507812,0.4375,7
1100011010011101,-1.79297,0.625,0.625,7
1110111101101001,-1.69922,0.671875,0.5625,7
0100011001011111,-3.64714,0.520833,0.4375,6
110111101101011,-1.84505,0.651042,0.5,6
10101101101011,-3.0638,0.533854,0.4375,6
11001010100001,-3.00521,0.580729,0.5,7
00100011000001,-1.97917,0.665365,0.375,6
111110001101101,-3.23438,0.554688,0.4375,7
0110011110101111,-2.07422,0.625,0.4375,5
0111010010010111,-1.8763,0.619792,0.625,7
0100110001011111,-4.45964,0.481771,0.375,4
00010110100001,-1.03255,0.690104,0.5625,7
100000100000001,-1.72005,0.729167,0.3125,6
1110110000001,-4.29688,0.511719,0.375,7
0010010111110011,-2.83464,0.559896,0.5,7
100001110001,-1.84505,0.651042,0.5,7
1101000011110011,-4.45964,0.481771,0.375,6
101000100100011,-1.50521,0.615885,0.5,7
01011011000101,-2.6888,0.580729,0.5625,7
10100001000001,-1.16667,0.704427,0.4375,7
1011011010010011,-1.79297,0.625,0.625,7
1101011100011011,-2.42188,0.59375,0.5,6
000111100100101,-2.10547,0.59375,0.5625,7
010011111101111,-2.74089,0.606771,0.4375,7
1111110011110101,-3.04167,0.622396,0.3125,6
00010111011101,-2.91667,0.548177,0.5,7
01110001111,-3.64714,0.520833,0.4375,7
11010000100111,-2.83464,0.559896,0.5,6
00011111110101,-2.2513,0.572917,0.5,8
1011110111011011,-0.604167,0.739583,0.5,5
0101100000110111,-2.10417,0.58724,0.5625,8
1001101101001101,-2.10547,0.59375,0.5625,7
0001000000010111,-3.47005,0.572917,0.375,6
111010110001001,-3.10417,0.559896,0.5625,8
0111001010010101,-1.875,0.613281,0.625,8
111111111011,-4.28255,0.533854,0.3125,5
011100111011001,-4.3138,0.502604,0.4375,7
11000110101001,-2.02214,0.598958,0.5625,8
000100110111011,-3.16667,0.544271,0.5,6
0101010111111101,-4.28255,0.533854,0.3125,5
001111010010011,-2.10417,0.58724,0.5625,8
1001001111001111,-1.83854,0.606771,0.5,7
1011111101010001,-3.23438,0.554688,0.4375,7
110000111000011,-1.29297,0.632812,0.625,5
1111000101010111,-3.23438,0.554688,0.4375,7
01100100010011,-2.90104,0.563802,0.4375,7
1000010010011,-1.84505,0.651042,0.5,7
0101000111011101,-4.45964,0.481771,0.375,6
1111001010110101,-2.67188,0.589844,0.5,7
0111011000011111,-2.08854,0.602865,0.5,7
111101101011,-4.23047,0.507812,0.4375,7
1100101001000101,-2.2513,0.572917,0.5,6
000011100101001,-1.50521,0.615885,0.5,7
1110100010001,-4.63021,0.502604,0.375,5
0111100101111,-2.02214,0.598958,0.5625,6
10011000101001,-1.85938,0.628906,0.5625,8
1111101101101101,-0.9375,0.730469,0.5,7
1010110100110101,-1.66797,0.585938,0.5,8
0111000111111001,-3.48438,0.550781,0.4375,7
01100100001,-1.64583,0.674479,0.375,6
0000000110101011,-3.71354,0.52474,0.375,5
0000000011000111,-3.47005,0.572917,0.375,6
0110101001010111,-1.52214,0.606771,0.5625,7
01111000100111,-1.70833,0.611979,0.625,7
10001110011011,-3.10417,0.559896,0.5625,8
0010010101010111,-3.5,0.535156,0.5,6
1000101110100111,-2.83464,0.559896,0.5,8
1100011001100101,-1.70833,0.611979,0.625,7
0011110000000001,-1.84505,0.651042,0.5,6
1100001111000001,-1.66797,0.585938,0.5,5
0101000001011001,-3.23438,0.554688,0.4375,7
1101011000001101,-2.29167,0.598958,0.625,6
0011000110001101,-1.66797,0.585938,0.5,8
1000111011011011,-2.42188,0.59375,0.5,6
011110110111001,-3.23438,0.554688,0.4375,7
0101101001101,-1.29297,0.632812,0.625,5
1010101010001111,-4.45964,0.481771,0.375,6
1011110100001,-3.64714,0.520833,0.4375,7
001111001101001,-1.0625,0.652344,0.6875,7
00101000010111,-1.83854,0.606771,0.5,8
010010100110111,-2.58333,0.557292,0.5,8
1111110110011101,-1.97917,0.665365,0.375,6
110010111101101,-1.83854,0.606771,0.5,7
01001111110011,-4.45964,0.481771,0.375,6
0010001100010011,-4.63021,0.502604,0.375,5
111101111111,-4.28255,0.533854,0.3125,5
0100101010101001,-1.79297,0.625,0.625,7
0110001001010001,-2.08854,0.602865,0.5,6
0110000010000011,-1.11589,0.684896,0.5625,6
0111011101010011,-4.29688,0.511719,0.375,7
1011111110011,-2.90104,0.563802,0.4375,7
010000010001111,-1.79688,0.644531,0.625,6
1011011110110001,-3.23438,0.554688,0.4375,7
1011110011,-3.41797,0.546875,0.5,6
100010011101101,-2.10417,0.58724,0.5625,8
00011100010101,-2.90104,0.563802,0.4375,7
100100110100111,-1.29167,0.626302,0.625,6
0111111101101,-2.42188,0.59375,0.5,7
1001000001010001,-2.74089,0.606771,0.4375,7
11001111101011,-3.48438,0.550781,0.4375,7
1010100101000101,-1.4388,0.611979,0.5625,7
11000001001001,-1.03255,0.690104,0.5625,7
1111111000010101,-2.90104,0.563802,0.4375,7
1110100100000001,-2.42188,0.59375,0.5,7
101110111100011,-1.60938,0.632812,0.5625,7
0000111001000101,-3.23438,0.554688,0.4375,7
00100100101111,-2.2513,0.572917,0.5,8
1001010001101001,-0.792969,0.710938,0.875,6
01110110010101,-3.39583,0.518229,0.4375,6
0001100110011111,-2.91797,0.554688,0.5,6
101110100101101,-2.2513,0.572917,0.5,6
00011100100011,-2.90104,0.563802,0.4375,7
11001011110011,-3.64714,0.520833,0.4375,5
0100001000110101,-1.85938,0.628906,0.5625,8
0111000011011101,-3.64714,0.520833,0.4375,6
0101111111111001,-1.16667,0.704427,0.4375,7
11001110010011,-5.125,0.457031,0.375,7
1010011000000101,-1.83854,0.606771,0.5,7
1110111000111111,-1.64583,0.674479,0.375,6
0100010011101,-3.23438,0.554688,0.4375,7
00111010011011,-1.52083,0.60026,0.5625,8
1100001100011,-1.04688,0.667969,0.625,6
00111000101011,-2.2513,0.572917,0.5,8
110000010010101,-1.27604,0.641927,0.5625,7
01011101100011,-3.72917,0.509115,0.4375,6
1011000001111011,-3.5013,0.541667,0.5,6
0110010011111,-3.16667,0.544271,0.5,8
0111111101000011,-3.48438,0.550781,0.4375,7
1100000111000111,-2.33333,0.561198,0.5,7
100011101100001,-2.83464,0.559896,0.5,7
01000101110001,-4.04688,0.515625,0.375,7
0110101100110001,-2.6875,0.574219,0.5625,7
110111000001001,-2.2513,0.572917,0.5,7
111000101010011,-2.91667,0.548177,0.5,6
0001101000110101,-2.02214,0.598958,0.5625,6
1101000010010101,-2.83464,0.559896,0.5,6
100110011010011,-1.0625,0.652344,0.6875,7
111110101110111,-3.04167,0.622396,0.3125,6
011001011111101,-1.60938,0.632812,0.5625,7
010010000111,-2.07422,0.625,0.4375,7
0010000101,-0.907552,0.768229,0.375,6
0010111111110001,-1.50521,0.615885,0.5,6
0001101111010001,-2,0.570312,0.5,7
1110001001101,-2.6888,0.580729,0.5625,7
1001000001011001,-2.02604,0.61849,0.5625,7
0101100000011111,-2.33333,0.561198,0.5,8
0101110111010111,-3.32422,0.59375,0.4375,6
1110011000001101,-2.10417,0.58724,0.5625,8
101000111111001,-3.64714,0.520833,0.4375,6
1100000000100101,-1.26172,0.664062,0.5,6
1011111100101011,-4.13672,0.554688,0.375,6
1111000010011011,-2.2513,0.572917,0.5,7
0100100111010001,-2.10547,0.59375,0.5625,8
0001010110000001,-2.07422,0.625,0.4375,7
0000000000110111,-4.28255,0.533854,0.3125,5
1110000101001101,-1.77083,0.596354,0.5625,8
0010100110000011,-1.79688,0.644531,0.625,6
0000001001111101,-3.5013,0.541667,0.5,7
0010110000101101,-2.2513,0.572917,0.5,6
01110000010011,-2.31771,0.576823,0.4375,7
0110010101000001,-2.67188,0.589844,0.5,7
101011100100111,-3.64714,0.520833,0.4375,6
0110111101100101,-2.08854,0.602865,0.5,6
1110100001101001,-1.875,0.613281,0.625,7
000101001000011,-1.03255,0.690104,0.5625,7
1000010101101001,-1.0013,0.674479,0.75,6
10011011110101,-1.4388,0.611979,0.5625,7
1101011101000011,-2.91797,0.554688,0.5,6
1101100001111101,-2.42188,0.59375,0.5,6
111100100010001,-4.45964,0.481771,0.375,4
1010011101000111,-2.2513,0.572917,0.5,7
1110100001110101,-2.2513,0.572917,0.5,8
1110101101100001,-2.02214,0.598958,0.5625,6
1110110010010001,-2.10417,0.58724,0.5625,6
0010001000011,-1.41667,0.700521,0.4375,7
0011101100000111,-4.3125,0.496094,0.4375,7
0110101011111101,-1.84505,0.651042,0.5,7
1111101110101111,-1.72005,0.729167,0.3125,6
1001110011010011,-1.20964,0.638021,0.625,7
111010001010111,-4.3138,0.502604,0.4375,7
1001000101110011,-3.5,0.535156,0.5,6
011101001100001,-2.02214,0.598958,0.5625,7
0000010001111111,-5.125,0.457031,0.375,7
0010101010111001,-3.16667,0.544271,0.5,6
0110111110110111,-1.35417,0.716146,0.5,7
0011101101001001,-2.10417,0.58724,0.5625,8
00110100000111,-1.50521,0.615885,0.5,6
100100101100001,-1.60938,0.632812,0.5625,7
1011001110011001,-2.2513,0.572917,0.5,6
1110000111111011,-2.65755,0.611979,0.4375,7
0100100110011001,-1.29297,0.632812,0.625,5
110100001011001,-3.64714,0.520833,0.4375,7
0110010101010111,-3.5013,0.541667,0.5,7
0110001101011011,-2.02214,0.598958,0.5625,8
1011010100111,-2.10417,0.58724,0.5625,8
1001110110111101,-1.49089,0.638021,0.4375,6
01011100100111,-2.91667,0.548177,0.5,6
1101000101100101,-2.6875,0.574219,0.5625,7
01000101100101,-2.60938,0.605469,0.5625,7
0100011101010101,-4.79167,0.466146,0.375,6
0011101010100101,-1.54167,0.622396,0.625,7
001011010010001,-2.42188,0.59375,0.5,4
1011100101001011,-1.20964,0.638021,0.625,6
001011010111,-1.4388,0.611979,0.5625,7
1000011101110111,-2.42188,0.59375,0.5,4
0000011111100001,-1.52214,0.606771,0.5625,7
0110101100001011,-3.5,0.535156,0.5,6
00100111101001,-1.66797,0.585938,0.5,8
110010001111011,-3.5013,0.541667,0.5,6
0010101001001111,-3.39583,0.518229,0.4375,7
10111101000011,-3.39583,0.518229,0.4375,7
1101000011010011,-3.39583,0.518229,0.4375,6
0111001111111111,-2.53255,0.690104,0.25,4
0000010010111,-2.07422,0.625,0.4375,7
0101010000110001,-3.23438,0.554688,0.4375,7
1101011001101101,-1.25521,0.690104,0.75,5
0100000001001,-1.72005,0.729167,0.3125,6
1011100001100011,-1.875,0.613281,0.625,8
1111110111101011,-0.907552,0.768229,0.375,6
100000101000001,-2.22917,0.661458,0.375,4
110101011011011,-1.60938,0.632812,0.5625,8
1101000011100111,-2.83464,0.559896,0.5,8
0001011000101011,-2.6263,0.596354,0.625,6
1110100001011,-2.83464,0.559896,0.5,7
01110100000111,-2.2513,0.572917,0.5,8
0101011011111101,-2.51172,0.632812,0.5,5
011011111011111,-1.35417,0.716146,0.5,7
110010011001011,-0.9375,0.683594,0.8125,7
101000010101011,-1.0638,0.658854,0.6875,6
1111100101000001,-3.16667,0.544271,0.5,8
10100010110001,-2.31771,0.576823,0.4375,7
010110000010111,-1.4388,0.611979,0.5625,7
101101111011011,-1.84505,0.651042,0.5,6
0100100000011111,-2.91797,0.554688,0.5,8
100010100110011,-2.02214,0.598958,0.5625,6
001100010011,-4.28255,0.533854,0.3125,5
1011000011101001,-3.10417,0.559896,0.5625,8
110000011110111,-2.83464,0.559896,0.5,6
1001110100000101,-3.64714,0.520833,0.4375,6
0111100100111001,-2.02214,0.598958,0.5625,6
0111101110011101,-1.11589,0.684896,0.5625,6
011110011010111,-1.21354,0.657552,0.625,7
1000111010001,-4.63021,0.502604,0.375,5
0010000011011011,-3.41797,0.546875,0.5,7
1101010001001,-3.42188,0.566406,0.5,7
1101010001,-4.13672,0.554688,0.375,6
00110100101001,-1.50521,0.615885,0.5,7
011010111111001,-2.02604,0.61849,0.5625,7
10010010100001,-1.03255,0.690104,0.5625,7
110010001000101,-4.04688,0.515625,0.375,7
1110110001000011,-1.77083,0.596354,0.5625,7
1010001001111011,-3.5013,0.541667,0.5,6
010100011111101,-3.0638,0.533854,0.4375,6
0010010111100011,-1.77083,0.596354,0.5625,8
1111101010101,-5.04297,0.46875,0.375,6
1110000101001001,-1.20964,0.638021,0.625,7
0000101111100011,-2.58333,0.557292,0.5,8
111000001110011,-3.72917,0.509115,0.4375,6
0100101111011111,-2.74089,0.606771,0.4375,7
001001100000111,-2.90104,0.563802,0.4375,7
000001011111101,-2.58333,0.557292,0.5,4
01011001101001,-1.0638,0.658854,0.6875,6
0110001110010101,-1.47917,0.638021,0.6875,8
1100101000110111,-1.4388,0.611979,0.5625,7
1100100111110001,-2.2513,0.572917,0.5,7
0000100011000101,-2.65755,0.611979,0.4375,7
111010101001011,-1.8138,0.635417,0.6875,7
1100001010110011,-2.58333,0.557292,0.5,8
0010110001100011,-1.20964,0.638021,0.625,7
0100011000111011,-2.10417,0.58724,0.5625,6
0011110110100001,-1.77083,0.596354,0.5625,8
0110011111010001,-2.02214,0.598958,0.5625,7
0000110111001011,-3.16667,0.544271,0.5,6
11001010000111,-2.02214,0.598958,0.5625,7
0110100010010001,-0.984375,0.683594,0.6875,7
1111100010010001,-2.91667,0.548177,0.5,7
0101101110010001,-2.10417,0.58724,0.5625,8
1010000010100101,-2.31771,0.576823,0.4375,5
0111110101110111,-2.5625,0.652344,0.375,5
0000110110111101,-3.0638,0.533854,0.4375,6
1000110111011011,-2.08854,0.602865,0.5,7
11001010110111,-3.64714,0.520833,0.4375,7
1000100111011011,-2.2513,0.572917,0.5,8
000110101100111,-2.58333,0.557292,0.5,6
1101010001101101,-2.6263,0.596354,0.625,6
100101100001011,-0.980469,0.664062,0.6875,6
011010010001101,-1.0013,0.674479,0.75,6
011110011110011,-0.984375,0.683594,0.6875,7
100111011101,-2.58333,0.557292,0.5,6
1110010001100111,-1.66797,0.585938,0.5,8
0011110110010111,-1.79688,0.644531,0.625,6
1110000000011101,-1.4388,0.611979,0.5625,7
0001001111111101,-3.23438,0.554688,0.4375,7
011001101101111,-1.60938,0.632812,0.5625,7
0001111111,-2.2513,0.572917,0.5,6
101001110000011,-2.83464,0.559896,0.5,7
111101001000101,-2.58333,0.557292,0.5,8
1000001110100111,-2.58333,0.557292,0.5,8
1111110001111,-3.23438,0.554688,0.4375,7
1001100011101011,-2.6888,0.580729,0.5625,7
0010111100101101,-3.64714,0.520833,0.4375,5
1100000111001001,-2.2513,0.572917,0.5,6
011001101001101,-1.0625,0.652344,0.6875,7
0111001011011111,-2.07422,0.625,0.4375,7
110001100101111,-2.02214,0.598958,0.5625,8
10010101110101,-3.16667,0.544271,0.5,6
1010001110110001,-3.39583,0.518229,0.4375,7
010100101111,-3.64714,0.520833,0.4375,5
001101010111101,-2.02214,0.598958,0.5625,6
0101010101101001,-2.29167,0.598958,0.625,6
101011100111011,-1.50521,0.615885,0.5,7
110111100001101,-2.2513,0.572917,0.5,6
011001111010111,-1.83854,0.606771,0.5,6
010111011001,-2.91797,0.554688,0.5,8
1100011011100001,-1.70833,0.611979,0.625,7
001111111001001,-2.6888,0.580729,0.5625,7
1001111010101011,-2.60938,0.605469,0.5625,7
0110000111100111,-2.10547,0.59375,0.5625,7
1001110000010011,-1.4388,0.611979,0.5625,7
1100111110011,-2.83464,0.559896,0.5,6
1001010000101101,-1.23047,0.648438,0.6875,7
1011100101110111,-1.84505,0.651042,0.5,6
0010111001010001,-1.4388,0.611979,0.5625,7
11101100010111,-3.64714,0.520833,0.4375,7
1000011000110011,-2.10547,0.59375,0.5625,7
100111010111101,-0.796875,0.671875,0.625,7
1100110110111,-2.2513,0.572917,0.5,7
111111101111,-4.28255,0.533854,0.3125,5
101110101010111,-4.29688,0.511719,0.375,6
01111010111,-3.16667,0.544271,0.5,6
1001001101101011,-1.8138,0.635417,0.6875,7
011001110100111,-2.2513,0.572917,0.5,8
1001100000000111,-1.27604,0.641927,0.5625,7
0101111010110011,-1.27604,0.641927,0.5625,7
0101110101101,-2.10417,0.58724,0.5625,8
1000011010111111,-3.00521,0.580729,0.5,7
10110000100001,-2.07422,0.625,0.4375,7
01110111001001,-3.39583,0.518229,0.4375,7
01000001,-1.13021,0.815104,0.25,4
0011000110011,-1.83854,0.606771,0.5,6
1010101110001,-4.45964,0.481771,0.375,6
111110101101,-4.45964,0.481771,0.375,6
101010101010011,-4.3125,0.496094,0.4375,6
001010111010001,-4.3138,0.502604,0.4375,7
0100010100010011,-3.23438,0.554688,0.4375,7
1101000101001111,-2.2513,0.572917,0.5,8
0101,-1.60938,0.785156,0.1875,4
011110111101111,-0.770833,0.729167,0.5,4
1111001011100011,-3.23438,0.554688,0.4375,7
011011010000001,-2.60938,0.605469,0.5625,7
11000001101111,-1.875,0.613281,0.625,7
0010111000000101,-2.90104,0.563802,0.4375,7
1111011111001011,-1.16667,0.704427,0.4375,7
0010111011000001,-1.20964,0.638021,0.625,7
0110111001111011,-1.26172,0.664062,0.5,6
1010111010011011,-2.67188,0.589844,0.5,7
10111101011101,-2.08854,0.602865,0.5,7
0101101000000111,-2.02214,0.598958,0.5625,6
1100001101111,-1.0625,0.652344,0.6875,7
0001110011110001,-2.10417,0.58724,0.5625,6
11011100110101,-5.04297,0.46875,0.375,6
1111000001110101,-4.45964,0.481771,0.375,6
0101011111111001,-1.92839,0.645833,0.5,7
0010001100001001,-2.65755,0.611979,0.4375,7
11111001001,-4.23047,0.507812,0.4375,7
100110000100011,-1.04688,0.667969,0.625,6
0001100110001111,-2.91667,0.548177,0.5,7
0010001000111011,-5.04297,0.46875,0.375,6
1001110000111011,-1.52214,0.606771,0.5625,7
0100101000011011,-2.2513,0.572917,0.5,7
0010011111000101,-2,0.570312,0.5,7
1101101010011,-2.58333,0.557292,0.5,8
1110100111011111,-1.35417,0.716146,0.5,7
1100001000001001,-1.11589,0.684896,0.5625,6
0010010001101001,-0.984375,0.683594,0.6875,7
1001101111100101,-0.796875,0.671875,0.625,7
1101010011111001,-3.42188,0.566406,0.5,7
10001110101,-3.23438,0.554688,0.4375,7
010100001001001,-1.92839,0.645833,0.5,7
0001100010001,-1.64583,0.674479,0.375,5
0110111101101101,-1.84505,0.651042,0.5,6
000001011011101,-2.2513,0.572917,0.5,6
110001111100011,-2.2513,0.572917,0.5,6
010100100011011,-2.02214,0.598958,0.5625,8
111011001111,-4.45964,0.481771,0.375,6
1111010110101,-3.0638,0.533854,0.4375,6
001001011001111,-1.47917,0.638021,0.6875,8
1000001111111101,-2.42188,0.59375,0.5,7
001110011111001,-2.6888,0.580729,0.5625,7
1101111101111011,-0.990885,0.763021,0.375,6
0100101100001101,-3.41797,0.546875,0.5,7
1000000010011111,-3.64714,0.520833,0.4375,7
101011111000101,-5.04297,0.46875,0.375,6
0101110101000001,-4.23047,0.507812,0.4375,7
01010011110111,-2.2513,0.572917,0.5,6
01010011100011,-1.4388,0.611979,0.5625,7
1110111101110101,-1.64583,0.674479,0.375,5
101100110001111,-2.02214,0.598958,0.5625,8
0001011100111011,-4.3138,0.502604,0.4375,7
0101010111111011,-2.88672,0.585938,0.375,5
010111111000101,-3.0638,0.533854,0.4375,6
00000001100001,-0.990885,0.763021,0.375,6
0010001110110101,-2.91667,0.548177,0.5,7
10100001111111,-2.83464,0.559896,0.5,6
01111100100101,-2.29167,0.598958,0.625,6
0001000100011,-1.64583,0.674479,0.375,5
0110111000011,-2.02214,0.598958,0.5625,7
0011011000011011,-2.6875,0.574219,0.5625,7
110100110101011,-2.02214,0.598958,0.5625,8
000110110011001,-3.64714,0.520833,0.4375,7
0000110011110001,-2.2513,0.572917,0.5,6
0000111000110111,-3.39583,0.518229,0.4375,7
0100100011001001,-2.67188,0.589844,0.5,7
0000011010111101,-2.6875,0.574219,0.5625,7
11010000000001,-2.22917,0.661458,0.375,6
101110110111001,-3.48438,0.550781,0.4375,7
011111111000001,-3.5013,0.541667,0.5,7
1111010000111001,-2.10547,0.59375,0.5625,6
101010010111001,-1.875,0.613281,0.625,8
00010001111001,-2.08854,0.602865,0.5,6
00100001101,-1.97917,0.665365,0.375,6
011110001100001,-1.8763,0.619792,0.625,7
1101111011101011,-1.35417,0.716146,0.5,7
0100101010100111,-1.875,0.613281,0.625,7
11111011100101,-2.60938,0.605469,0.5625,7
11000010011011,-1.8763,0.619792,0.625,7
01010011111011,-1.4388,0.611979,0.5625,7
00010001001011,-1.26172,0.664062,0.5,6
0001110111011,-2,0.570312,0.5,7
0010011100001111,-4.79167,0.466146,0.375,6
010011000100001,-2.07422,0.625,0.4375,7
01101110000101,-2.10547,0.59375,0.5625,8
010110101110111,-2.08854,0.602865,0.5,6
111100111000001,-3.72917,0.509115,0.4375,6
0100000000101111,-2.90104,0.563802,0.4375,7
110001110010101,-2.10417,0.58724,0.5625,8
0000010001011111,-5.04297,0.46875,0.375,6
101000110000011,-2.42188,0.59375,0.5,6
00000110100001,-1.41667,0.700521,0.4375,7
11010000001011,-1.60938,0.632812,0.5625,7
100110110010111,-2.60547,0.585938,0.5625,7
010111011100001,-2.10417,0.58724,0.5625,8
0001100011010111,-2.6875,0.574219,0.5625,7
0001111000000011,-3.00521,0.580729,0.5,7
0101111001010001,-2.91667,0.548177,0.5,6
0111010001111011,-2.42188,0.59375,0.5,6
1000110011011011,-2.83464,0.559896,0.5,8
0111101101110011,-3.47005,0.572917,0.375,6
011010100100001,-1.83854,0.606771,0.5,6
1101111100110111,-2.22917,0.661458,0.375,6
0011110011011101,-2.08854,0.602865,0.5,6
0000000010101111,-5.10938,0.472656,0.3125,4
1101100100011001,-2,0.570312,0.5,7
0010110101,-1.84505,0.651042,0.5,7
111000111101001,-2.10547,0.59375,0.5625,7
0100101011011101,-2.83464,0.559896,0.5,7
00000100011011,-2.74089,0.606771,0.4375,7
11000000111101,-5.04297,0.46875,0.375,6
